strong		b     ċ      d	f      ġ      g	għ     h     ħ	j      k     l	m     n     p	q     r      s	t      v      w	x     ż     z
									
root	I	II	III	V	VI	VII	VIII	IX	X
l-b-r		labbar		tlabbar					
l-b-s	libes	libbes		tlibbes		ntlibes			
l-b-r	libet	libbet,		tlebbet		ntlibet			
		lebbet							
l-ċ-ċ		laċċaċ							
l-f-f	leff	leffef		tleffef		ntleff	lteff		
l-f-q	lefaq	leffaq 							
l-ġ-ġ		leġġeġ,							
		laċċaċ							
l-ġ-m	*liġem	liġġem		tliġġem					
l-għ-b¹	lagħab				tliegħeb,	ntlagħab			
					tliegħab				
l-għ-b²			liegħeb						
l-għ-n	lagħan,								
	legħen								
l-għ-q	lagħaq	*lagħgħaq	liegħaq,		tliegħaq	ntlagħaq			
			liegħeq		tliegħeq				
l-h-b	leheb								
l-h-ġ	leheġ		lieheġ,		tlieheġ				
			lieħeġ						
l-h-m	lehem		liehem						
l-ħ-ħ¹	laħħ,								
	leħħ								
l-ħ-ħ²	leħħ	leħħeħ							
		b     ċ      d	f      ġ      g	għ     h     ħ	j      k     l	m     n     p	q     r      s	t      v      w	x     ż     z
									
root	I	II	III	V	VI	VII	VIII	IX	X
l-ħ-m		laħħam		tlaħħam					
l-ħ-n		leħħen		tleħħen					
l-ħ-q	laħaq	laħħaq		tlaħħaq		ntlaħaq	ltaħaq		
l-k-m		likkem		tlikkem					
l-l-x		lellex		tlellex					
l-m-ħ	lemaħ	lemmaħ		tlemmaħ		ntlemaħ	ltemaħ		
l-m-q	lemaq								
l-q-għ	laqa'	laqqa'		tlaqqa'		ntlaqa'	ltaqa'		
l-q-m¹		laqqam		tlaqqam					
l-q-m²		laqqam		tlaqqam					
l-q-q	leqq,								
	laqq								
l-q-t	laqat	laqqat		tlaqqat		ntlaqat	ltaqat		
l-q-x		laqqax		tlaqqax					
l-s-n	lisen	lissen		tlissen					
l-t-m	litem								
l-x-n		lexxen		tlexxen					
l-ż-m	liżem	liżżem							
									
									
									
									
									
									
weak		b     ċ      d	f      ġ      g	għ     h     ħ	j      k     l	m     n     p	q     r      s	t      v      w	x     ż     z
									
root	I	II	III	V	VI	VII	VIII	IX	X
l-j-l		lejjel							
l-j-m		lajjem		tlajjem					
l-m-j	lema,								
	lama								
l-s-		lissa							
l-w-ħ		lewwaħ		tlewwaħ					
l-w-j	lewa					ntlewa	ltewa		
l-w-m	liem	lewwem		tlewwem	tliewen				
l-w-n		lewwen		tlewwen					
l-w-q		lewwaq		tlewwaq					
l-w-t		lewwet		tlewwet					
l-w-ż		lewweż		tlewweż					
l-z-j	laza,								
	alza								
